	mgm4472160.3	mgm4472167.3	mgm4472253.3	mgm4472255.3	mgm4472304.3	mgm4472305.3	mgm4472312.3	mgm4472337.3	mgm4472353.3	mgm4472361.3	mgm4472397.3	mgm4472419.3	mgm4472428.3	mgm4472444.3	mgm4472462.3	mgm4472464.3	mgm4472467.3	mgm4472473.3	mgm4472484.3	mgm4472495.3	mgm4472580.3	mgm4472586.3	mgm4472682.3	mgm4472751.3	mgm4472934.3	mgm4473326.3	mgm4473472.3	mgm4473666.3	mgm4478487.3	mgm4478571.3
Lactose_utilization	-2.14241981132075	0	-3.54754545454545	0	-2.14795628415301	-3.48042857142857	0	-2.80653495440729	-8.5	-2.95337480559876	0	0	-4.66006666666667	0	0	-2.80534083601286	-3.31512340425531	-3.11508066759388	0	0	-3.15685416666666	-2.80951373182553	-2.78698844884489	-1.74498139534884	-3.0824678111588	-2.80283830455259	-2.20077049180328	-4.97	-2.29595238095238	-2.08805013927577
Late_competence	-3.75361497326203	-3.37393548387097	-3.08668164794007	-3.90695054945055	-3.54379661016949	-3.32237142857143	-3.75329411764706	-10	-3.59379716981132	-6.797	-3.24844755244755	-3.07810256410256	-3.39599270072993	-3.57260992907801	-3.20877450980392	0	0	-9.381	-3.87754362416108	-3.2496204379562	0	-7.5	-9.9375	-2.4913743315508	0	0	-2.75448858447489	-3.02429562043796	-4.22649090909091	-2.7448962962963
Legionaminic_Acid_Biosynthesis	-3.06528102189781	-3.17902886597938	-3.21022109533469	-3.51767032967033	-3.40408634538153	-3.82004705882353	-0.6016	-2.36829761904762	-3.28965193370166	-2.60844813278008	0	-3.10664	0	-3.51632926829268	-3.4010625	-2.66260348162476	-2.7825354969574	-2.84799090909091	-3.85832335329341	-3.44059578544061	-2.60148517520216	-2.460178	-2.62552545454545	0	-3.31091156462585	-2.74488679245283	-3.23370816326531	0	-3.21939700374532	-3.26419191919192
Leucine_Biosynthesis	-3.80360437032777	-4.16344823597455	-3.91202332535885	-4.13897481243301	-3.94845803698436	-3.95398954703832	-3.96949276061776	-2.65895238095238	-3.73767336683417	-2.65174348697395	-3.62962057142858	-3.53992632485997	-3.69565034642032	-3.60605705882353	-3.72680480327031	-2.4061281679942	-2.67261803713528	-2.86610890585242	-3.95405017921147	-3.72263209076175	-2.90421470588235	-2.52501104972376	-2.41759677419355	-3.8155080690039	-2.80620162016202	-2.45995207439199	-3.77515583596215	-3.61967273598466	-4.2007446300716	-3.77163653483993
Leucine_Degradation_and_HMG-CoA_Metabolism	-2.73616125150421	-2.95969950738917	-2.76377453580902	-2.85271546635183	-3.19469090909091	-2.95737422552664	-2.57580965645311	-1.54093653846154	-2.4397065351418	-1.68042084168337	-1.91328411214953	-2.4002422907489	-2.54669954751132	-2.49911323155216	-2.6051188738269	-1.45474261603376	-1.6644184675835	-1.60291414944356	-2.81097190293742	-2.63913069544365	-1.9138347107438	-1.94210416666667	-1.36298523206751	-2.79573781676413	-1.6632421875	-1.53300972762646	-2.56702759381899	-2.52980750246792	-3.00836363636364	-2.55379553072626
Lipid_A-Ara4N_pathway_(_Polymyxin_resistance_)	-3.45858185404339	-3.6476398467433	-3.70376352705411	-3.64809925093633	-3.73577272727273	-3.53374442190669	0	-2.61121688741722	-3.21118871595331	-2.99174291497976	0	0	0	-2.67523529411765	0	-2.53655555555555	-3.26496302250804	-2.6288140625	-3.52561052631579	-3.62796640316205	-2.912032	-3.02108352668213	-2.48547368421052	-2.11453225806452	-2.78680995475113	-2.60258151260504	-2.61305882352941	0	-3.60601492537313	-2.81474358974359
Lipid_A_modifications	-1.3931	-0.77775	-1.10316666666667	-0.937666666666667	-2.5535	-0.657928571428571	-0.6839375	0	0.143117647058824	-2.733375	-0.465416666666667	-0.186105263157895	0	-0.95025	0.480571428571429	-2.089	-4.63618045112782	0	-2.10575	-0.2924375	-0.3804	-6.7044	-1.2322	-0.537111111111111	-5.648	0	-0.719058823529412	0.153652173913044	-1.697	-0.186625
Lipoic_acid_metabolism	-2.94314220877458	-2.79110200927357	-2.8986006655574	-3.24147464503043	-3.28952244897959	-2.95380305343511	-3.07381057268722	-1.64985416666667	-3.13685077951002	-2.07948880597015	-3.55972435897436	-3.09144897959184	-3.51036781609195	-2.96618594104308	-3.2123164983165	-1.85943197278912	-2.54086296296296	-1.85017543859649	-3.02854645669291	-2.58064055299539	-2.42574576271186	-2.16527407407407	-1.87437368421053	-3.06073270440251	-2.24912735849057	-1.87326315789474	-2.96502186878727	-3.12332926829268	-3.06544630872483	-2.92398091603054
Lipopolysaccharide-related_cluster_in_Alphaproteobacteria	-2.16514241001565	-2.05619970631424	-2.41521337579618	-2.3481778425656	-2.70386194690266	-2.39242987804878	-2.06763414634146	-0.206301724137931	-2.24266138328531	-1.36320093457944	-3.08461538461538	-2.66367441860465	-1.86628630705394	-1.87908032128514	-2.59031751824818	-0.000617021276595833	-1.09664670658683	0.162930769230769	-2.42751400329489	-2.063	-0.873248275862069	0.106647727272727	-0.0424085365853658	-1.93464886731392	-0.563344370860927	-0.197424657534247	-2.33833170731707	-1.91961797752809	-2.66484210526316	-2.24017373737374
Lipopolysaccharide_assembly	-2.26029579067122	-2.27528715874621	-2.45308932461874	-2.4637984496124	-2.60967164179104	-2.484023	-2.14815570934256	-0.333931472081218	-2.12697078870497	-0.543904436860069	-1.05320408163265	-2.26055527638191	-2.57619120135364	-2.15103296703297	-3.03045219638243	0.195515267175573	-1.86796401515151	-0.230107438016529	-2.42586414253898	-2.10720020429009	-0.572367088607595	-0.0981054421768708	0.0318534798534798	-2.2253088923557	-0.289043307086614	0.0702875816993464	-2.67726785714286	-2.86540401785714	-2.46545289443814	-3.07733591731266
Lipopolysaccharide_assembly_cluster	-3.37786486486486	-3.50392153284672	-3.33578212290503	-3.43447707979626	-3.576636	-3.36490827338129	0	-0.711085714285714	-3.2075404475043	-1.09198138297872	0	0	-4.26478378378378	-2.9734438305709	-4.1616261682243	-1.09552429667519	-1.60388023952096	-1.01627678571429	-3.47698922800718	-3.08181099656357	-1.23239634146341	-0.752289002557545	-0.6455625	-2.77963471971067	-1.02600266666667	-0.796416267942584	-3.00541715976332	-4.07898095238095	-3.32323928571429	-3.36380322580645
Lipoprotein_Biosynthesis	-2.14916734693878	-2.29214365671642	-1.94662059238364	-2.3947679558011	-2.50185785536159	-2.02040917431193	0	-1.25320947176685	-1.72088202247191	-1.10295464852608	0	0	0	-1.89223255813953	0	-0.499636363636364	-1.11713990825688	-1.18282166666667	-2.33397268907563	-1.91145708955224	-1.47799652777778	-1.06302570093458	-0.750892938496583	-2.98384878048781	-1.31642182890855	-0.871356713426854	0	0	-2.26175518672199	0
Lipoprotein_sorting_system	-1.74885277777778	-1.6573125	-1.84705135135135	-2.01467523364486	-1.92343302180685	-1.8596815920398	-1.72578082191781	-0.578755555555555	-1.7339724137931	-0.212590909090909	-1.05320408163265	-1.26255555555556	-1.24457746478873	-0.807143939393939	0	0.558016949152542	-1.04696341463415	-0.133494623655914	-1.90097429305913	-1.49467840375587	-0.354058823529412	0.381852941176471	0.395843137254902	-1.72126666666667	-0.291557692307692	0.145985714285714	-0.948009523809524	-1.627625	-1.93347425474255	-2.8126
Listeria_Pathogenicity_Island_LIPI-1_extended	0	0	0	0	0	0	0	-5.728	0	-4.0978	0	0	0	0	0	-5.034	-5.004375	-4.70575	0	0	-4.48690909090909	-5.990625	-5.0472	0	-5.0897	-2.09605555555556	0	0	0	0
Listeria_bile_tolerance_locus_BltB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7.1155	0	0	0	0	0	0	0
Listeria_phi-A118-like_prophages	-2.082275	-4.7835	-3.283	0	-5.10266666666667	0	-3.177	-1.35933333333333	0	0	-2.021	-3.09414285714286	-2.05616666666667	0.305166666666667	-6	0	0	-1.68683333333333	0	0	0	0	-5.33333333333333	-2.70590909090909	0	0	-1.38566666666667	-2.358	-2.05964864864865	0
Listeria_surface_proteins:_Internalin-like_proteins	-7.261	0	0	0	-4.49	-3.22781818181818	-0.815888888888889	-0.642714285714286	-4.7899	-1.68133333333333	-1.54166666666667	0.07975	-0.4905	0	-0.7745	0	-2.4	-0.300857142857143	0	0	-2.951	0	-0.111375	0	-1.68125	0	0	-0.4072	-6.795	0
Listeria_surface_proteins:_LPXTG_motif	0	0	0	0	0	0	-2.27206666666667	-0.613	0	0	-1.26870588235294	-1.295	-1.572	0	-1.63538888888889	-1.25333333333333	-1.65933333333333	0	0	0	-0.153	0	0	-0.995714285714286	-1.00233333333333	0	-1.56177777777778	-2.016	0	-1.12345454545455
Luciferases	0	0	0	0	0	0	0	0	0	0	0	-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lysine_Biosynthesis_DAP_Pathway	-2.69799685732244	-2.74887900246306	-2.83214519293656	-2.9231170919259	-3.06986631663974	-2.82743876262626	-3.28356928213689	-1.58378595696489	-2.67026048387096	-1.95067335243553	-3.51587459459459	-3.50147767481044	-3.0572787913341	-2.68071853448276	-3.20404195366311	-1.4953739789965	-1.96997142857143	-1.90021671967287	-2.78387228260869	-2.61067100484261	-1.9795248525695	-1.86395418098511	-1.40964675658317	-2.90979081214109	-2.02838442051932	-1.59474790419162	-3.29418228782288	-3.09896352941176	-2.99039541933311	-3.26847151424288
Lysine_degradation	-3.16019469026548	-3.14789473684211	-3.21345739910314	-2.94684920634921	-3.45195238095238	-3.22782716049383	-3.36141549295775	-3.45777702702703	-2.65185829959514	-2.37940552995392	-2.5121536231884	-2.49699433427762	-3.18077022653722	-2.62096595744681	-3.39289473684211	-3.39935802469136	-4.43289304812834	-3.42713705583756	-3.72330952380952	-3.40467730496454	-2.90186607142857	-3.03148120300752	-3.00392857142857	-3.50624817518248	-3.43223529411765	-2.67227464788732	-3.61216525423729	-3.00433333333333	-3.48808181818182	-3.38282894736842
Lysine_fermentation	-2.6868842645382	-2.70344820143884	-2.77060887096774	-2.77587899388172	-3.07985848465873	-2.86642647058823	-3.03814451827242	-1.79448975409836	-2.48736285525446	-2.13806179775281	-2.94150641025641	-1.86006555090656	-2.35774793650794	-2.48729961089494	-3.88315217391304	-2.12986555555555	-2.34079398663697	-2.11430224525043	-2.85216482164822	-2.80176766091051	-2.21913157894737	-1.91028412874584	-1.8814495641345	-2.72304171122995	-2.16593051359516	-1.95628393665158	-2.77642682140555	-2.41452711496746	-2.88099939467313	-2.86393660185968
Lysozyme_inhibitors	0	0	0	0	0	-6.32475	0	0	0	0	0	0	0	0	0	0	-6.17835714285714	0	0	0	0	-4.08072727272727	0	0	-3.9234	0	0	0	0	0
MLST	-3.1483136716964	-3.51832148997135	-3.29933453453453	-3.64521627118644	-3.38492438271605	-3.42111385853939	-3.28075631174533	-1.9002052545156	-3.3445840058694	-1.9541821386604	-3.95485138004246	-4.14166255144033	-3.06647077114428	-3.45102724077329	-3.20265255052936	-1.59764019253911	-2.08854292084727	-1.74764931506849	-3.22039121951219	-3.43272663877266	-2.08893944954128	-1.77423878787879	-1.57745721271394	-3.22922960725075	-1.90112798634812	-1.48664437367304	-3.54001776900296	-4.07423423423423	-3.40807625482625	-4.8223343373494
Macromolecular_synthesis_operon	-3.1620728	-3.31032264372311	-3.27503248071457	-3.32574652014652	-3.2975312204352	-3.21957001190004	-3.77198520710059	-2.20842466887418	-3.09704960242332	-2.26051605504587	-3.46195127610209	-3.5045743424584	-3.6637465258477	-3.07608019246191	-3.66440648940965	-2.01094492753623	-2.3570661928032	-2.54330786267996	-3.29355435235318	-3.1245608842263	-2.48733935742972	-2.200091738932	-1.92231532416503	-3.27737179977073	-2.49818922386145	-2.08766021505376	-3.31753879544221	-3.62904391100703	-3.3478229299363	-3.27889888238425
Major_Outer_Membrane_Proteins	0	-0.841972222222222	0	0	-1.05795454545455	0	0	-0.459288461538461	0	-0.994372549019608	0	0	0	0	0	-0.880511627906977	-4.884329004329	-0.0194716981132076	0	0	-0.900127659574468	-2.21878333333333	-0.293745098039216	-2.555	-2.14686516853933	0.259038461538462	0	0	0	0
Malonate_decarboxylase	0.0212941176470588	-1.01254545454545	-0.549	-0.139	-1.34633333333333	-0.2835	0	-4.1459696969697	-0.717368421052632	0	0.601545454545454	0.382470588235294	0.7605	0	0	0	-4.58076923076923	-3.8578947368421	0.211545454545455	0.0811176470588235	0	-5	0	0.693142857142857	0	0	-0.597	-0.5685	-0.487055555555556	0.969
Maltose_and_Maltodextrin_Utilization	-2.92908188585608	-2.96236916342412	-2.99860347470619	-3.50224055415618	-3.32732936722553	-3.13995959104187	-3.22157293868922	-2.38287021382397	-2.98906991869918	-2.56736473551637	-3.16825669291339	-3.2239142287234	-3.22246595385481	-2.85230242360379	-3.51407	-2.08389541284404	-2.99591808468539	-2.42317479516192	-3.29824610244989	-3.25453420195439	-2.64432285714286	-2.32350997008973	-2.31957974816369	-2.92685950731332	-2.76188116458705	-2.25159279475983	-2.8806661506708	-3.33391920623671	-3.08044511278195	-3.0375521811154
Maltose_utilization_cluster	-2.81514077669903	-2.92035662650602	-2.89997263681592	-3.34790229885058	-3.46170977011495	-3.01453975903615	-5.61758333333333	-2.64980427046263	-3.31015561959654	-2.77032244897959	-5.1105	-5.79867164179104	-5.74877333333333	-3.20927027027027	-5.34735	-2.33455555555556	-3.11135691318328	-2.75596245733788	-3.69037942122186	-3.08032551319648	-3.29508021390374	-2.74634710743802	-2.31875977653631	-2.92333257918552	-2.946291005291	-2.30458173076923	-2.97656875	-5.378546875	-3.11590452261306	-3.04514551083591
Mannitol_Utilization	-2.91525321888412	-3.06163948497854	-2.96573015873016	-3.10336437246964	-3.19049544626594	-3.01279782608696	-3.25472727272727	-0.402373563218391	-2.68811597374179	-0.710549707602339	-2.65726271186441	-2.36614990859232	-2.46438461538462	-2.82005240174672	-2.31692307692308	-0.174926553672316	-2.016	-0.655334862385321	-2.70114418604651	-2.84095020746888	-0.632302521008403	-0.301126436781609	-0.657173410404624	-2.3720395010395	-1.17221232876712	-0.202823863636364	-2.82792764378479	-2.37608576998051	-3.12674730021598	-2.76963516068053
Mannose_Metabolism	-3.1821829787234	-3.24702040816327	-3.37421191294387	-3.17847427983539	-3.54478627968338	-3.41383382352941	-3.25906887052342	-1.71071104815864	-2.85464654226125	-2.06299127589967	-3.6143711790393	-3.5214	-2.88976039119805	-2.77462016806723	-3.64938546255506	-1.88823393045311	-2.26630465116279	-1.83688616462347	-3.3726468446602	-3.02652619843924	-2.35552229299363	-2.05475777777778	-1.87462795477903	-2.98856294058409	-2.45662177985948	-1.99149948400413	-2.91302732793522	-3.51629333333333	-3.46601369863014	-3.32175606469003
MazEF_toxin-antitoxing_(programmed_cell_death)_system	0	0	-4.73925	0	0	0	0	0	0	0	0	0	0	0	-0.804666666666667	0	0	0	0	0	0	-6	0	0	0	0	0	-3.5	0	0
Mebrane_bound_hydrogenases	0	0	0	-6	0	-6	0	0	-5.8666	-5.20642857142857	0	0	0	0	0	-5.3342	-6.57	0	0	0	-7.161625	0	0	0	0	-5.81816666666667	-5	0	0	-6
Mediator_of_hyperadherence_YidE_in_Enterobacteria_and_its_conserved_region	0	0	0	0	0	0	0	-8	0	-10	0	0	0	0	0	0	-6.14662025316456	0	0	0	0	-6.23633333333333	0	0	-8.598	0	0	0	0	0
Melibiose_Utilization	0	0	0	0	0	0	0	-2.474	0	-2.31455223880597	0	0	0	0	0	-2.45531491712707	-3.32379253112033	-2.63051948051948	0	0	-2.9856582278481	-2.85854545454545	-2.72584567901235	-2.83709150326797	-2.88174431818182	-2.30944270833333	-4.03796	-2.98913432835821	0	-3.68432
Menaquinone_Biosynthesis_via_Futalosine_--_gjo	-2.51000595238095	-4.07505172413793	-3.95282658959538	-3.71761413043478	-3.14739310344828	-3.28000507614213	-3.28965841584159	0	-1.79119308943089	-0.695852760736196	-3.77188235294118	-3.02398312236287	-4.03921559633028	-3.84523232323232	-3.41355154639175	0	-0.830735099337748	0	-3.38643902439024	-3.88976785714286	-1.08239230769231	0	-0.773920529801324	-3.04855241935484	-1.25400746268657	-0.776679245283019	0	-3.33578712871287	-2.74923383084577	0
Menaquinone_and_Phylloquinone_Biosynthesis	-3.58439632545932	-3.32488292682927	-2.90374738675958	-3.02052121212121	-3.15056334841629	-2.79235062893082	-5.58404733727811	-2.12722118380062	-2.36759408602151	-2.00862068965517	-5.72868627450981	-6.05518181818182	-5.73924550898204	-5.79046153846154	-3.34960093896713	-2.49078547854785	-2.52055985267035	-1.66178092783505	-2.8392034428795	-2.55066611295681	-2.22970480549199	-2.52018705035971	-1.51260372960373	-2.80062916006339	-1.95375283446712	-1.53209468822171	-3.03998105263158	-5.996	-3.47266666666667	-2.92296610169491
Mercuric_reductase	-1.62445562130178	-1.81934659090909	-1.41575829383886	0	-1.49156842105263	-1.91272222222222	-1.38638888888889	0	-1.27707471264368	-1.14947297297297	0	-1.30524509803922	-1.4473969072165	0	0	0	-0.828953020134228	0	-1.77237419354839	-1.51417964071856	0	0	0	-1.68957228915663	-0.924746666666666	0	-1.81673825503356	-1.5043125	-1.69272839506173	-1.67648148148148
Mercury_resistance_operon	-1.62445562130178	-1.81934659090909	-2.03448951048951	0	-2.0986690647482	-1.91272222222222	-1.35193087557604	0	-1.30389230769231	-1.62164285714286	0	-1.30524509803922	-1.52468852459016	0	0	0	-1.66432786885246	0	-1.77237419354839	-1.62982080924856	0	0	0	-1.76912077294686	-1.37838181818182	0	-1.83820118343195	-1.57844600938967	-1.69272839506173	-1.65654301075269
Metallocarboxypeptidases_(EC_3.4.17.-)	-1.80751339285714	-1.26181591448931	-1.22822309711286	-2.01887739463601	-1.55009589041096	-1.3442756097561	-1.38126589595376	0.257418803418804	-1.42231707317073	-0.447254901960784	-1.63214864864865	-1.26867432950192	-1.48223144104804	-1.54606280193237	-2.37785245901639	-0.883232323232323	-1.00582075471698	0.0022786885245902	-1.50202354570637	-1.822203187251	-0.662917098445596	-0.789493975903614	-0.718474358974359	-1.4905652173913	-0.697420454545454	-0.427371134020619	-1.16691341991342	-1.71047916666667	-2.16053738317757	-1.25348350071736
Methanogenesis_from_methylated_compounds	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.9865	-0.73325	0	0	0	0
Methanogenesis_strays	-4.46791666666666	-4.27498	-4.67680952380952	-4.43636734693878	-4.12758823529412	-4.79433333333333	-4.41056097560976	0	-4.25313043478261	0	-3.34647058823529	-4.26626530612245	-4.31822448979592	-3.81216666666667	-3.49295652173913	0	0	0	-5.17751162790698	-4.40257446808511	0	0	0	-4.37720588235294	0	0	-4.39666666666667	-4.43060465116279	-4.12585106382979	-4.52502380952381
Methanopterin_biosynthesis2	-3.26455440414508	-2.78797096774194	-2.61644636678201	-3.5838959390863	-2.54065957446808	-2.84840148698885	-3.54112661498708	-2.52237656903766	-2.85575603864734	-2.51808759124088	-2.89961492537313	-2.96298684210526	-2.73424760076775	-3.26510164835165	-3.64631034482759	-2.65169791666667	-3.26904265402844	-2.60738194444444	-2.82109523809524	-3.19406791569087	-2.78765853658537	-2.37466153846154	-2.04071365638767	-3.02638554216868	-1.8355342019544	-2.48431216931217	-3.29423478260869	-3.07627485380117	-3.60359620596206	-2.70855301455301
Methicillin_resistance_in_Staphylococci	-2.43334146341463	-2.69884007707129	-2.0673481865285	-2.54672846441948	-2.28323562570462	-2.51842706131078	-2.88665758754864	-0.722500586166471	-1.80954042081949	-0.824235613463626	-2.53572438162544	-2.64332894736842	-2.62490282131661	-2.20638276553106	-2.62268474576271	-0.755998858447489	-0.85318701870187	-0.880631481481482	-2.1147693877551	-2.42956354916067	-1.04073129251701	-0.826883098591549	-0.725532731376975	-2.79873462783172	-0.783782978723404	-0.726285123966942	-2.51895384615385	-2.78094007490637	-2.11543487179487	-3.48924725274725
Methionine_Biosynthesis	-3.19412036245512	-3.28710888589701	-3.28792493065187	-3.40082302002526	-3.54700432900433	-3.32670574284262	-3.55298984394352	-2.48272589735983	-2.99327880558261	-2.53273510292524	-3.82347112608277	-3.36819260512325	-3.25031945481703	-3.07438496479673	-3.32560307975179	-2.28513043478261	-2.63094226327944	-2.667131678487	-3.29178363453815	-3.05967308003233	-2.72203081019399	-2.28871731748727	-2.1839001726122	-3.06830689250377	-2.50950655021834	-2.2214309623431	-3.41056580516899	-3.30372224926972	-3.42196900752418	-3.36182008699091
Methionine_Degradation	-3.62977253756261	-3.74858309278351	-3.68541871101871	-4.3577692722372	-3.8675845959596	-3.7782102861883	-4.42729702970296	-3.56437730870712	-3.4005249343832	-3.05337414543195	-4.04635172413793	-4.12412011661807	-4.24691423466349	-4.31495145631068	-4.32156145063801	-2.77738740458015	-3.00129374275782	-3.45768025258324	-3.69512015655577	-3.5752120970951	-3.13348533109807	-2.73414579439252	-2.67084217506631	-3.65054907161804	-3.08531058020478	-2.76523670886076	-3.74712298558101	-4.27016183879093	-3.85895989650712	-3.6640828052387
Methionine_Salvage	-2.03968398268398	-1.86562331838565	-2.04037280701754	-3.59658620689655	-2.17971122994652	-2.08551960784314	0	0	-1.69266176470588	-0.67058041958042	0	0	0	-3.54767741935484	0	-0.396906474820144	-1.02319047619048	0	-2.32365	0	-0.774919540229885	-0.121557142857143	0.146556390977444	0	-1.05695169082126	-0.099	0	0	-2.19412162162162	0
Methylcitrate_cycle	-4.32	-4.18856018518519	-4.11090476190476	-4.72705283018868	-4.43430434782609	-4.48132558139535	-4.35882258064516	0	-4.25124436090225	-0.668789473684211	-4.06407868852459	-3.70497472924188	-4.24111081081081	-4.06579104477612	-4.34165919282511	0	-2.750125	-1.8995	-4.19011650485437	-4.19243333333333	-3.34921428571429	-2.02503448275862	0	-4.49318380062305	1.39511111111111	0	-3.13450847457627	-4.02322	-5.02859444444444	-3.17794545454545
Methylglyoxal_Metabolism	-2.82448068669528	-3.92999293286219	-2.66981925343812	-3.78148083623693	-4.2882578125	-4.17118214285714	-3.32568407310705	-1.92466176470588	-2.00139716312057	-2.55944144144144	-2.1391559139785	-2.49646113989637	-3.37717422434367	-3.50931046931408	-3.68944267515924	-1.94328708133971	-2.60310526315789	-2.31490990990991	-3.75472363636364	-3.57691582491582	-2.51383098591549	-1.90041176470588	-1.82423529411765	-3.50325207756233	-2.01387662337662	-1.88434653465347	-2.9355	-3.22953203342618	-2.44912180451128	-2.67591474654378
Methylthiotransferases	-2.98546055979644	-3.03369723618091	-3.11845100671141	-3.08166868198308	-2.99204885057471	-3.11128083989501	-3.05160065645514	-1.87410348706412	-2.72216784869976	-1.87531319358816	-3.05188976377953	-2.75197546614328	-2.86871945259042	-2.95918582677165	-3.12757239819004	-1.52075494071146	-1.63401253132832	-1.95830982905983	-3.18145631067961	-2.91321339950373	-2.06177697841727	-1.86531917631918	-1.53311878453039	-3.41775366178429	-2.03504	-1.35615843857635	-2.98376429567643	-2.87425052631579	-3.20773741496599	-2.8843064516129
MexA-MexB-OprM_Multidrug_Efflux_System	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5.7835	0	0	0	0	0	0	0	0
Molybdenum_cofactor_biosynthesis	-3.51916326530612	-2.68102405686167	-2.71974631101022	-3.27554499579478	-2.5752718138551	-2.86405286343613	-3.39929310344828	-2.86662156448203	-2.36420202020202	-2.58667892976588	-3.31385430463576	-3.44418018018018	-3.34627095516569	-3.59646	-3.72338010204082	-2.58575826446281	-3.5320845410628	-2.92985996409336	-2.49752808988764	-2.96932232142857	-3.43354117647059	-2.70826842105263	-2.62751318944844	-3.38747569444445	-3.1533430420712	-2.86665425531915	-3.16710978520286	-3.29891441969519	-3.43841344195519	-3.19690632911393
Molybdopterin_cytosine_dinucleotide	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.554085714285714	0	0	0	0	0	0	0	0	0	0	0	0	0
Muconate_lactonizing_enzyme_family	-2.04659595959596	-1.48738834951456	-1.72889719626168	-1.665	-2.76283606557377	-1.98009	0.1661	-0.354036144578313	-1.3757641509434	-1.55152380952381	1.64353488372093	1.094375	1.44832432432432	-0.9572	-1.86456896551724	-1.05648333333333	-2.86897959183673	0.00970588235294117	-1.70836458333333	-0.976336065573771	-1.47748076923077	0.27491935483871	-0.321714285714286	0.197	-1.121175	-0.08405	-1.30630303030303	0.366121212121212	-1.84207368421053	-1.11594392523364
MukBEF_Chromosome_Condensation	-4.82222058823529	-5.40428767123287	-5.1009746835443	-5.33654347826087	-5.81716666666667	-5.51237179487179	-4.1624794520548	-5.615375	-4.61063636363636	-4.69681481481481	-4.50926923076923	-4.88081012658228	-4.88946590909091	-4.52085507246377	-5.1021125	0	-4.578	0	-5.55034246575342	-5.44934920634921	-9.98925	0	0	-4.18037209302325	-2.2029	0	-5.10505797101449	-4.48050574712644	-5.51151612903226	-5.01151388888889
Multidrug_Resistance_Efflux_Pumps	-0.817161554192229	-1.04136804123711	-1.03748520084567	-0.797678953626635	-0.675015831134565	-1.21999302325581	-1.96055769230769	-0.39084236153378	-0.679200507614213	-0.495876712328767	-4.89060869565217	-1.67452542372881	-3.35389743589744	-0.84857698289269	-4.36147368421053	-0.330018043025677	-0.860920623671155	-0.498639380530974	-0.339635437881874	0.310557723577236	-0.751785834738617	-0.422983391608392	-0.266723768736617	-1.73626114649682	-0.625285146942018	-0.366938202247191	-2.86976595744681	-2.32695744680851	-1.02827352297593	-2.67647727272727
Multidrug_efflux_pump_in_Campylobacter_jejuni_(CmeABC_operon)	-1.05259259259259	-1.16580838323353	-1.07354455445545	-1.34703342618384	-1.42323897058824	-1.82062114537445	0	-1.06578758169935	-1.57724	-0.9474	0	0	0	-1.6904279661017	0	-0.883108778625954	-1.84761464354528	-1.18293118594436	0	0	-1.31425819672131	-1.17016520210896	-0.780014432989691	-1.47194584837545	-1.38092338709677	-1.11357495256167	0	0	-1.42070652173913	0
Multiple_Antibiotic_Resistance_MAR_locus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7.33420588235294	0	0	0	0	-7	0	0	-10.45525	0	0	0	0	0
Murein_Hydrolases	-2.07513888888889	-1.34145342312009	-1.36129940828402	-2.43233333333333	-1.63932881773399	-1.50051590909091	-1.99093313069909	-0.531305555555555	-1.81594512195122	-0.591815165876778	-2.80461111111111	-1.36152961672474	-2.00029832935561	-1.70794475138122	-2.76806140350877	-1.0795564516129	-1.89715384615384	-0.479172185430464	-1.62917124183006	-2.17346428571429	-0.56779202988792	-1.09072765957447	-0.863726495726496	-2.08793123209169	-0.742793023255814	-0.209793157076205	-1.2698085399449	-1.98105434782609	-2.22835460992908	-1.2876108033241
Murein_hydrolase_regulation_and_cell_death	-2.86911688311688	-3.166	-3.60542307692308	-3.59870512820513	-3.61691164658635	-3.48057333333333	-2.60761904761905	-1.01565876777251	-2.77204597701149	-1.05792307692308	-3.41278873239437	-2.40250819672131	-3.52880898876404	-3.42877941176471	-2.33311578947368	-0.700931578947368	-1.41907936507937	-1.09542337662338	-2.44687378640777	-2.41658888888889	-1.25519650655022	-1.03123958333333	-0.782255639097744	-4.18807042253521	-0.784515418502203	-0.54160409556314	-3.15589211618257	-2.7033679245283	-4.32655319148936	-2.80626984126984
N-Acetyl-Galactosamine_and_Galactosamine_Utilization	-3.72892592592593	-3.73003621730382	-2.8258275862069	-3.64732155477032	-3.07652406417112	-3.78116872427983	-3.47199201596806	-1.67313020833333	-3.2648046875	-1.98645428571429	-2.8494208566108	-2.98865570934256	-3.35420210896309	-3.39139578947368	-3.21462173038229	-1.6681620498615	-2.26259331797235	-1.85009245742092	-3.64814498933902	-3.51926045627376	-2.12359848484849	-1.65265042979943	-1.77985921625544	-2.67259660574412	-2.11287893864013	-1.71353052917232	-3.10325139664804	-3.08588996138996	-3.9284	-2.95285558583106
