	mgm4472160.3::Tongue dorsum	mgm4472167.3::Tongue dorsum	mgm4472253.3::Tongue dorsum	mgm4472255.3::Tongue dorsum	mgm4472304.3::Tongue dorsum	mgm4472305.3::Tongue dorsum	mgm4472312.3::Supragingival plaque	mgm4472337.3::Stool	mgm4472353.3::Tongue dorsum	mgm4472361.3::Stool	mgm4472397.3::Supragingival plaque	mgm4472419.3::Supragingival plaque	mgm4472428.3::Supragingival plaque	mgm4472444.3::Supragingival plaque	mgm4472462.3::Supragingival plaque	mgm4472464.3::Stool	mgm4472467.3::Stool	mgm4472473.3::Stool	mgm4472484.3::Tongue dorsum	mgm4472495.3::Tongue dorsum	mgm4472580.3::Stool	mgm4472586.3::Stool	mgm4472682.3::Stool	mgm4472751.3::Supragingival plaque	mgm4472934.3::Stool	mgm4473326.3::Stool	mgm4473472.3::Supragingival plaque	mgm4473666.3::Supragingival plaque	mgm4478487.3::Tongue dorsum	mgm4478571.3::Supragingival plaque	Stool::group_mean	Supragingival plaque::group_mean	Tongue dorsum::group_mean	Stool::group_sd	Supragingival plaque::group_sd	Tongue dorsum::group_sd	Kruskal-Wallis::stat	Kruskal-Wallis::p	Kruskal-Wallis::fdr
Symbiotic_colonization_and_sigma-dependent_biofilm_formation_gene_cluster	0.077762847823079	0.209078615211016	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.17968099588806	0.066865884323715	0.0697193166862472	0.0284707974114373	0.0249430097097419	0.0565110575341352	16.4208546628088	0.000271804545850295	0.121768436540932
RNA_polymerase_chloroplast	0.25601502801253	0.222613852053771	0.245994118269039	0.232522408866989	0.190114796636927	0.208060774698379	0.173994160306662	0.264420618802038	0.234484457508542	0.282004980630535	0.207886461366848	0.0792074562870946	0.0712622588609008	0.230310853498106	0.00932123200650524	0.266028123353923	0.270123610510628	0.281513206013689	0.204011826116622	0.255401177503068	0.173278582855893	0.271507735788692	0.26822616915449	0.0810034592888314	0.247718299279364	0.268268344297827	0.181898862317365	0.216622271318515	0.118607525452496	0.221010052018591	0.259308967068708	0.147251706726942	0.216782596511836	0.0316939133578109	0.0792756167000885	0.0409168146357537	16.4051612903226	0.000273945700338788	0.121905836650761
Ribonucleotide_reduction	0.702537065630892	0.660803349324992	0.687734969852421	0.602324647363125	0.607477496037159	0.671778741322854	0.603908265077879	0.1894026963414	0.69506853444	0.171037794485793	0.687411986356561	0.732002517622325	0.730906208122525	0.651794889839977	0.555311421817926	0.197433625789282	0.660105247465794	0.163819048402527	0.655555696656694	0.695403396206814	0.173278582855893	0.190843812658245	0.211649426713575	0.670857894247186	0.173585069151747	0.211716477760673	0.664203683266059	0.658769793148822	0.538239910225916	0.662545864475261	0.234287178162493	0.661771252397452	0.651692380706087	0.150545709587442	0.0529664056592362	0.0531678503820423	16.3845161290322	0.000276788172506941	0.122893948593082
SecY2-SecA2_Specialized_Transport_System	0.419390529709102	0.391187724655143	0.404165506560869	0.361434220362877	0.371288572479404	0.421370301357688	0.353005602723308	0.1894026963414	0.38498701736967	0.356739183286171	0.459527755641348	0.449502824722314	0.462336831934799	0.396397622448276	0.368227368871263	0.284253985084382	0.114043424721465	0.297058290148608	0.407593579173323	0.40119657124407	0.173278582855893	0.38177989521865	0.345962827775332	0.489441798548524	0.231531368336805	0.332068284507289	0.398727927675227	0.376248652818901	0.33844879362978	0.392671565978162	0.2706118538276	0.414608795136212	0.390106281654193	0.0895830368547555	0.0466619420602708	0.0265278339085149	16.3690322580645	0.000278939365133691	0.123570138754225
Pseudaminic_Acid_Biosynthesis	0.282948685711715	0.270530235030897	0.27292547246804	0.275952527396945	0.251496212691411	0.264820840797534	0.294324454097777	0.1894026963414	0.295580035948697	0.171037794485793	0.318991967660379	0.327741788651476	0.30466204415865	0.0851643758885763	0.252361928799212	0.197433625789282	0.114043424721465	0.163819048402527	0.25667793200181	0.301329493653781	0.173278582855893	0.190843812658245	0.211649426713575	0.228606306935693	0.173585069151747	0.211716477760673	0.310935867740832	0.336200758069305	0.238933110092114	0.305914166356868	0.17968099588806	0.276490365835877	0.271119454579294	0.0284707974114373	0.0750133878725682	0.0192847872909434	16.258064516129	0.000294853404786246	0.130325204915521
CBSS-251221.1.peg.1863	0.551964260025482	0.529149967459181	0.536930544462983	0.472821679049437	0.484862697582799	0.535202226791504	0.482112019759445	0.1894026963414	0.554970897338924	0.171037794485793	0.546833723049621	0.0792074562870946	0.589211056791215	0.513932108905681	0.450345030799101	0.197433625789282	0.114043424721465	0.163819048402527	0.509984421887805	0.54295652406508	0.173278582855893	0.190843812658245	0.211649426713575	0.534341770380583	0.173585069151747	0.211716477760673	0.513154434409469	0.523993613559427	0.429983487463987	0.512857589237055	0.17968099588806	0.474598880317869	0.514882670612718	0.0284707974114373	0.143696946999941	0.0405174725532286	16.1135483870968	0.000316947569537106	0.139773878165864
Cell_division-ribosomal_stress_proteins_cluster	0.754961525031863	0.723030945781542	0.737175574689246	0.651818489863289	0.661060709449265	0.731216095954917	0.645072981752449	0.1894026963414	0.756935519463504	0.171037794485793	0.732180186451633	0.770288905427115	0.783520456179776	0.0851643758885763	0.595330880648538	0.197433625789282	0.114043424721465	0.163819048402527	0.70810113870311	0.745448841351095	0.173278582855893	0.190843812658245	0.211649426713575	0.724725092683533	0.173585069151747	0.211716477760673	0.68954935274011	0.702126138512998	0.583018219716803	0.687975169742915	0.17968099588806	0.641593354002764	0.705276706000463	0.0284707974114373	0.203224973328719	0.0562973925055417	16.1135483870968	0.000316947569537106	0.139773878165864
Fermentations:_Mixed_acid	0.752571815753927	0.71608464232921	0.732770936414382	0.647603154536198	0.65800239155761	0.729599814962857	0.0331458743734604	0.1894026963414	0.754821245626361	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.704502037529826	0.542424433431983	0.197433625789282	0.114043424721465	0.163819048402527	0.699582979009418	0.738595446460471	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.673866771427747	0.0762964083523894	0.58092937617071	0.655875129050769	0.17968099588806	0.299561107144842	0.701056180282114	0.0284707974114373	0.299697840591852	0.0559202140320382	16.1058064516129	0.000318176841054873	0.139773878165864
YggW	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.46024492850486	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.58141654118055	0.0851643758885763	0.436981985430286	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.17968099588806	0.203357293311198	0.0550356498725151	0.0284707974114373	0.203122284270971	0.0283241021681322	16.0723124860895	0.000323550211412901	0.141714992598851
Biofilm_formation_in_Staphylococcus	0.077762847823079	0.191432396664534	0.164303791685477	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.17968099588806	0.066865884323715	0.0767554331649078	0.0284707974114373	0.0249430097097419	0.0601317551439287	16.0629283489097	0.000325071898335107	0.142056419572442
Benzoate_degradation	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.251244820379209	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.274217805496638	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.195698433965577	0.066865884323715	0.0741069037339161	0.0322466383154648	0.0249430097097419	0.0683544611752089	16.0581126196305	0.000325855570574129	0.14207302877032
NADPH:quinone_oxidoreductase_2	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.260337587129191	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.287783717979447	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.197055025213858	0.066865884323715	0.0750161804089143	0.0359855149438536	0.0249430097097419	0.0709825873379425	16.0581126196305	0.000325855570574129	0.14207302877032
Integrons	0.077762847823079	0.0622419470736954	0.0762964083523894	0.100774022033641	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.299132818331832	0.163819048402527	0.0476288247680251	0.221311114343143	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.198189935249097	0.066865884323715	0.0766597735243844	0.0392002204089201	0.0249430097097419	0.058680049551675	16.0374582684176	0.000329238174583614	0.142889367769288
Lipopolysaccharide_assembly	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.452484042985003	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.50601394213888	0.17968099588806	0.154022032868754	0.0550356498725151	0.0284707974114373	0.172486033582097	0.0283241021681322	16.0196929238985	0.000332175716680838	0.143832085322803
tRNA_aminoacylation,_Cys	0.555807194301201	0.527792715365092	0.536863251957059	0.479734173106214	0.481085298809592	0.537242663339075	0.484284536044052	0.1894026963414	0.563712756641189	0.171037794485793	0.0780272428454135	0.583003621096434	0.590205734607878	0.529544857026657	0.44716058324638	0.197433625789282	0.114043424721465	0.163819048402527	0.523206775237716	0.550775804871528	0.173278582855893	0.190843812658245	0.211649426713575	0.528958877139086	0.173585069151747	0.211716477760673	0.523125468460778	0.526570228523012	0.432430473872052	0.52107213758837	0.17968099588806	0.481195328657806	0.518865110750072	0.0284707974114373	0.147567996018019	0.0416120066841305	15.9896774193548	0.000337198523795297	0.145669762279568
Carnitine_Metabolism_in_Microorganisms	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.178622774517562	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.37634064576329	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.286554225880625	0.211649426713575	0.22255126892421	0.312138685365977	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.229337120935903	0.0810206652872529	0.0698469966942294	0.0713441224938585	0.0554114642284578	0.0467841007833502	15.9690407300245	0.000340695866749811	0.146839918569168
SLO-NADGH_Locus	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.213614863504987	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.17968099588806	0.066865884323715	0.0674430379445886	0.0284707974114373	0.0249430097097419	0.057385256606273	15.9690407300245	0.000340695866749811	0.146839918569168
Anaerobic_benzoate_metabolism	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.341877653236766	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.453695506170683	0.0851643758885763	0.358410492379444	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.43090272760817	0	0.0776152676669892	0.17968099588806	0.206351944903896	0.0550356498725151	0.0284707974114373	0.166422753118075	0.0283241021681322	15.9545171339564	0.000343178936187781	0.147223763624558
CBSS-224911.1.peg.435	0.391161744100104	0.388556980173642	0.405729352170447	0.349305568496903	0.357176484886915	0.38897827731597	0.360193149060589	0.1894026963414	0.400884859067188	0.171037794485793	0.391474535610211	0.0792074562870946	0.437920754677524	0.375674671393621	0.34960658021081	0.197433625789282	0.114043424721465	0.163819048402527	0.362537026164957	0.388649331833406	0.173278582855893	0.190843812658245	0.211649426713575	0.401935893349446	0.173585069151747	0.211716477760673	0.357106195973991	0.380803838050034	0.326538881577936	0.359012121049364	0.17968099588806	0.349293519566268	0.375951850578747	0.0284707974114373	0.0984970278250627	0.0256333901501132	15.9354838709677	0.000346460433293405	0.148285065449577
Ribonuclease_H	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.358291389271549	0.1894026963414	0.0895409827842528	0.171037794485793	0.361225651039918	0.419369221685678	0.0712622588609008	0.0851643758885763	0.328845676819619	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.382527323287081	0.0762964083523894	0	0.378478333084642	0.17968099588806	0.254246409757919	0.0550356498725151	0.0284707974114373	0.153021904599755	0.0283241021681322	15.9267690253671	0.00034797340181269	0.148584642574019
Vibrio_Polysaccharide_(VPS)_Biosynthesis	0.541905921909073	0.51554098076801	0.539415244046692	0.477869677675107	0.471776472857166	0.479000073923821	0.433718513375745	0.1894026963414	0.0895409827842528	0.171037794485793	0.476003670521529	0.506885171295592	0.514236462778774	0.459381434675057	0.397398657706779	0.197433625789282	0.114043424721465	0.163819048402527	0.486795769897945	0.555410903117672	0.173278582855893	0.190843812658245	0.211649426713575	0.471634231007433	0.173585069151747	0.211716477760673	0.512906223665814	0.457683108124984	0.420232340001649	0.508669173245458	0.17968099588806	0.473851664639717	0.457748836698139	0.0284707974114373	0.0385800063139269	0.135610185479459	15.8864516129032	0.000355059276471544	0.151255251776878
Aminoglycoside_adenylyltransferases	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.221311114343143	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.17968099588806	0.066865884323715	0.0693400791714727	0.0284707974114373	0.0249430097097419	0.0598906120017796	15.8296238593368	0.000365292582474209	0.155049065941441
Heme,_hemin_uptake_and_utilization_systems_in_GramNegatives	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.468058004991869	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.397631446044161	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.17968099588806	0.144699981942126	0.0550356498725151	0.0284707974114373	0.153457532182466	0.0283241021681322	15.8322056532384	0.000364821331626921	0.155049065941441
AMP_to_3-phosphoglycerate	0.26581815951795	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.17968099588806	0.066865884323715	0.0738411810420022	0.0284707974114373	0.0249430097097419	0.0727221146960243	15.793478744714	0.000371954370055033	0.156521279840354
Flagellum	0.551930752840445	0.530284147619735	0.555126783060329	0.481638434938358	0.483139273260327	0.53291544531988	0.495073817852154	0.1894026963414	0.556980780782979	0.171037794485793	0.0780272428454135	0.589978942531557	0.599184791318898	0.516396978004648	0.45536699482664	0.197433625789282	0.114043424721465	0.163819048402527	0.511370912519125	0.55547621481781	0.173278582855893	0.190843812658245	0.211649426713575	0.538588529416032	0.173585069151747	0.211716477760673	0.524286845974964	0.537801451856819	0.429742489743794	0.522571764214268	0.17968099588806	0.485727735884139	0.518860523490278	0.0284707974114373	0.149168234099758	0.0424138268090772	15.8038709677419	0.000370026666289252	0.156521279840354
Transcription_factors_cyanobacterial_RpoD-like_sigma_factors	0.551945646211482	0.530295169990739	0.547922182105967	0.48164833911305	0.483146160719527	0.532939889188667	0.495089818161236	0.1894026963414	0.556993174273265	0.171037794485793	0.0780272428454135	0.589992383310621	0.599193696501937	0.516414247190494	0.45536699482664	0.197433625789282	0.114043424721465	0.163819048402527	0.511388474482174	0.555526985538162	0.173278582855893	0.190843812658245	0.211649426713575	0.538588529416032	0.173585069151747	0.211716477760673	0.524330324850626	0.537809791080805	0.429745583924721	0.522611062838196	0.17968099588806	0.4857424091022	0.518155160554775	0.0284707974114373	0.149173187790269	0.0417922168412676	15.8038709677419	0.000370026666289252	0.156521279840354
tRNA_aminoacylation,_Lys	0.572986738180845	0.546775126270503	0.554547448734522	0.495981228326284	0.498214754598497	0.552741551355059	0.50597620171737	0.667874329706965	0.579058055116564	0.623603457693777	0.569794545774981	0.608085775212653	0.612304366695895	0.540380617093325	0.463647398292574	0.689691998560217	0.55575130492655	0.641316543024141	0.53512601406468	0.570416923237748	0.598408420444956	0.652616745828464	0.701791819825702	0.540556454018377	0.59912849911542	0.70481213239506	0.546787049120336	0.555498335327805	0.443315041483933	0.545622697628543	0.643499525152125	0.548865344088186	0.534916288136864	0.0495205811019123	0.0438064381865823	0.0431479086504311	15.8038709677419	0.000370026666289252	0.156521279840354
De_Novo_Pyrimidine_Synthesis	0.746544995679848	0.706618630400894	0.722908178852219	0.641888242245783	0.636820262899327	0.71501103980844	0.627959038800763	0.1894026963414	0.0895409827842528	0.171037794485793	0.695872927738444	0.739162746434053	0.763773161200716	0.682211429551705	0.558767788743345	0.197433625789282	0.114043424721465	0.163819048402527	0.6946153857185	0.714418770995969	0.173278582855893	0.190843812658245	0.211649426713575	0.722753285869968	0.173585069151747	0.211716477760673	0.680965613201112	0.676244145266372	0.577730180501587	0.68061918500521	0.17968099588806	0.682832932181169	0.624609666988682	0.0284707974114373	0.0576806675648157	0.194747416701646	15.7703225806452	0.000376285915370512	0.157663798540244
Urea_decomposition	0.424705144793906	0.425016158487829	0.466690543376191	0.400273602001619	0.362480374926447	0.374682166534634	0.322817439864128	0.1894026963414	0.430438615090453	0.171037794485793	0.362883798860032	0.461384505849059	0.468368996960418	0.456234717644839	0.371192568408199	0.25597629006565	0.114043424721465	0.226329447092537	0.417739150740026	0.423321284074237	0.173278582855893	0.190843812658245	0.211649426713575	0.479329849458015	0.173585069151747	0.211716477760673	0.398588790994698	0.0762964083523894	0.344449185265188	0.40694427793961	0.191786302184698	0.380404135433139	0.406979622529053	0.0383842922283056	0.11881677049125	0.0366914787494273	15.7703225806452	0.000376285915370512	0.157663798540244
C_jejuni_colonization_of_chick_caeca	0.544894289213325	0.518265227311366	0.552125613834878	0.476257977456396	0.476602121824601	0.526129804732009	0.358202679937393	0.1894026963414	0.565873849949519	0.171037794485793	0.0780272428454135	0.447401087371945	0.57653013938502	0.508907220365636	0.354088508935697	0.197433625789282	0.114043424721465	0.163819048402527	0.509434450348525	0.546851300206013	0.173278582855893	0.190843812658245	0.211649426713575	0.524069212177541	0.173585069151747	0.211716477760673	0.517205840499357	0.0762964083523894	0.42827518149528	0.428600900529655	0.17968099588806	0.386932924040005	0.514470981637191	0.0284707974114373	0.178206120870606	0.0428613788455986	15.7316129032258	0.000383639805683174	0.159154234260753
Choline_and_Betaine_Uptake_and_Betaine_Biosynthesis	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.305402928522175	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.327662837367956	0	0.0776152676669892	0.17968099588806	0.119228232640143	0.0550356498725151	0.0284707974114373	0.106390385272517	0.0283241021681322	15.7351134846462	0.000382968911796169	0.159154234260753
Methionine_Biosynthesis	0.802203182848584	0.775560199387459	0.795986222012411	0.686211910800007	0.712459628346764	0.779766668638878	0.650863475609535	0.1894026963414	0.0895409827842528	0.171037794485793	0.664047226912267	0.766239708000845	0.808781139754674	0.728874111529783	0.617995904008003	0.197433625789282	0.114043424721465	0.163819048402527	0.763530405611109	0.801422570245873	0.173278582855893	0.190843812658245	0.211649426713575	0.774731536152494	0.173585069151747	0.211716477760673	0.730272158262276	0.708675222746487	0.620183791403356	0.729596795561488	0.17968099588806	0.718007727853785	0.682686556207869	0.0284707974114373	0.059344637981645	0.21664928135067	15.741935483871	0.000381664830361519	0.159154234260753
Urease_subunits	0.424705144793906	0.422063922138546	0.464052133715041	0.39701742247876	0.361561584101015	0.373164079164381	0.322817439864128	0.1894026963414	0.430438615090453	0.171037794485793	0.362883798860032	0.461384505849059	0.468368996960418	0.452623726459804	0.371192568408199	0.197433625789282	0.114043424721465	0.163819048402527	0.414058977117545	0.423321284074237	0.173278582855893	0.190843812658245	0.211649426713575	0.479329849458015	0.173585069151747	0.211716477760673	0.398588790994698	0.0762964083523894	0.344449185265188	0.40694427793961	0.17968099588806	0.380043036314635	0.405483234793907	0.0284707974114373	0.118565927630296	0.0363007372165731	15.741935483871	0.000381664830361519	0.159154234260753
ABC-type_iron_transport_system	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.34594031892885	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.17968099588806	0.066865884323715	0.0865787511353582	0.0284707974114373	0.0249430097097419	0.0950406962245687	15.690206988649	0.000391665070914018	0.159190114738167
At1g26220_At1g32070	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.453380816483925	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.17968099588806	0.066865884323715	0.0973228008908657	0.0284707974114373	0.0249430097097419	0.127982460470976	15.690206988649	0.000391665070914018	0.159190114738167
At1g54520	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.2994070216186	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.17968099588806	0.066865884323715	0.0819254214043332	0.0284707974114373	0.0249430097097419	0.081038756532079	15.690206988649	0.000391665070914018	0.159190114738167
At5g04520_AT1G06240	0.649402772663143	0.633033158724677	0.643999072911144	0.566629723776454	0.57539668564533	0.639308122924591	0.547128700291522	0.1894026963414	0.0895409827842528	0.171037794485793	0.607817070014818	0.643144399100175	0.664810399490106	0.599305237861394	0.497159392109927	0.197433625789282	0.114043424721465	0.163819048402527	0.611182746698288	0.644726650557813	0.173278582855893	0.190843812658245	0.211649426713575	0.635606861017073	0.173585069151747	0.211716477760673	0.580598638653748	0.592657176625405	0.502122605029782	0.584249702642925	0.17968099588806	0.595247757780709	0.555534252171548	0.0284707974114373	0.0485516832667431	0.170370074764362	15.68	0.000393669040655077	0.159190114738167
Beta-lactamase_cluster_in_Streptococcus	0.646854749396072	0.612392139323384	0.621388244085464	0.551222496381791	0.573646653087543	0.625647181195979	0.518266122903783	0.701397646358239	0.642603152753919	0.664072358999274	0.57725606975803	0.629689599164163	0.635013528982506	0.583821854562163	0.492941458461486	0.714569002625541	0.587593426931445	0.677579728688365	0.611801397968676	0.637255571850256	0.646341657737695	0.682132246644754	0.737447225709664	0.609158343416097	0.665412205614198	0.728674848084019	0.591294815722246	0.57026178086266	0.495298600003099	0.589933726439709	0.680522034739319	0.579763730027284	0.601811018604618	0.0440559379516956	0.0448189903311477	0.048085312875459	15.6309677419355	0.000403439559939211	0.159190114738167
Biotin_biosynthesis	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.483251550433753	0.1894026963414	0.0895409827842528	0.171037794485793	0.50086498035468	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.456540091466201	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.17968099588806	0.19888211162664	0.0550356498725151	0.0284707974114373	0.194457011785171	0.0283241021681322	15.5611172935678	0.000417778718669817	0.159190114738167
